br?	Month	EXT_STAT-m1_is_missing	EXT_STAT-m1_=_C	EXT_STAT-m1_=_E	EXT_STAT-m1_=_I	INT_STAT-m1_is_missing	INT_STAT-m1_=_N	INT_STAT-m1_=_O	INT_STAT-m1_=_X	CASH-m1	EXT_STAT-m1_=_I*INT_STAT-m1_is_missing 	Calibrator
0	15	1	0	0	0	1	0	0	0	17.9	0	0.12373
0	16	1	0	0	0	1	0	0	0	17.9	0	0.109185
0	13	1	0	0	0	1	0	0	0	16.5	0	0.126801
0	15	1	0	0	0	1	0	0	0	16.5	0	0.0973634
0	7	1	0	0	0	1	0	0	0	19.3	0	0.249478
0	15	-1.11022e-16	0	1	0	0	0	0	1	19.99	0	0.13467
0	12	1	0	0	0	1	0	0	0	14.65	0	0.106782
0	13	1	0	0	0	1	0	0	0	14.65	0	0.0917808
0	14	1	0	0	0	1	0	0	0	14.65	0	0.076656
0	15	1	0	0	0	1	0	0	0	14.65	0	0.0617126
0	8	1	0	0	0	1	0	0	0	18.8	0	0.230911
0	14	-1.11022e-16	1	0	0	1	0	0	0	18.68	0	0.0749434
0	9	1	0	0	0	1	0	0	0	18.02	0	0.206809
0	17	1	0	0	0	1	0	0	0	19.33	0	0.121361
0	10	1	0	0	0	1	0	0	0	18.74	0	0.206007
0	11	1	0	0	0	1	0	0	0	18.74	0	0.193382
0	13	1	0	0	0	1	0	0	0	18.68	0	0.166093
0	11	1	0	0	0	1	0	0	0	18.74	0	0.193382
0	14	1	0	0	0	1	0	0	0	18.68	0	0.152253
0	18	1	0	0	0	1	0	0	0	18.96	0	0.0995425
0	9	1	0	0	0	1	0	0	0	18.62	0	0.216313
0	11	1	0	0	0	1	0	0	0	18.74	0	0.193382
0	12	1	0	0	0	1	0	0	0	18.62	0	0.178458
0	17	1	0	0	0	1	0	0	0	18.99	0	0.114933
0	9	1	0	0	0	1	0	0	0	18.02	0	0.206809
0	14	1	0	0	0	0	0	0	0	20.05	0	-0.101337
0	8	1	0	0	0	1	0	0	0	14.65	0	0.163888
0	18	1	0	0	0	1	0	0	0	20.3	0	0.124912
0	11	1	0	0	0	1	0	0	0	22.21	0	0.246417
0	18	1	0	0	0	1	0	0	0	22.49	0	0.16455
0	7	1	0	0	0	1	0	0	0	14.56	0	0.175668
0	9	1	0	0	0	1	0	0	0	14.46	0	0.146562
0	16	1	0	0	0	1	0	0	0	14.59	0	0.0452802
0	11	1	0	0	0	0	1	0	0	5.9	0	-0.863023
0	12	-1.11022e-16	1	0	0	1	0	0	0	5.9	0	-0.129735
0	13	-1.11022e-16	1	0	0	1	0	0	0	5.9	0	-0.141601
0	17	-1.11022e-16	1	0	0	1	0	0	0	15.9	0	-0.0234385
0	18	-1.11022e-16	1	0	0	1	0	0	0	15.9	0	-0.0381477
0	10	1	0	0	0	0	0	1	0	21.9	0	-0.231783
0	12	1	0	0	0	1	0	0	0	21.99	0	0.231852
0	18	1	0	0	0	1	0	0	0	22.24	0	0.160115
0	7	1	0	0	0	1	0	0	0	12.99	0	0.14839
0	10	1	0	0	0	1	0	0	0	12.99	0	0.104855
0	13	1	0	0	0	1	0	0	0	12.99	0	0.0597507
0	14	1	0	0	0	1	0	0	0	12.9	0	0.0428285
0	15	1	0	0	0	1	0	0	0	14.49	0	0.0585244
0	16	1	0	0	0	1	0	0	0	14.59	0	0.0452802
0	9	1	0	0	0	0	1	0	0	17.99	0	-0.968083
0	10	1	0	0	0	1	0	0	0	17.99	0	0.193795
0	11	1	0	0	0	1	0	0	0	17.99	0	0.181017
0	12	1	0	0	0	1	0	0	0	17.99	0	0.16763
0	14	1	0	0	0	1	0	0	0	17.99	0	0.139888
0	18	1	0	0	0	1	0	0	0	17.99	0	0.0810562
0	7	1	0	0	0	1	0	0	0	18.71	0	0.240952
0	10	1	0	0	0	1	0	0	0	18.74	0	0.206007
0	13	1	0	0	0	1	0	0	0	18.68	0	0.166093
0	10	1	0	0	0	1	0	0	0	21.9	0	0.253046
0	15	1	0	0	0	1	0	0	0	21.9	0	0.194002
0	13	1	0	0	0	1	0	0	0	15.9	0	0.115649
0	7	1	0	0	0	1	0	0	0	18.27	0	0.234474
0	16	1	0	0	0	1	0	0	0	0	0	-0.193311
0	7	1	0	0	0	1	0	0	0	16.71	0	0.210796
0	14	1	0	0	0	1	0	0	0	20.05	0	0.176314
0	17	1	0	0	0	1	0	0	0	20.33	0	0.139888
0	8	1	0	0	0	1	0	0	0	18.8	0	0.230911
0	13	1	0	0	0	1	0	0	0	18.68	0	0.166093
0	17	1	0	0	0	1	0	0	0	18.99	0	0.114933
0	12	-1.11022e-16	0	0	0	1	0	0	0	17.99	0	0.476568
0	13	-1.11022e-16	0	0	0	1	0	0	0	17.99	0	0.477876
0	16	1	0	0	0	1	0	0	0	0	0	-0.193311
0	17	1	0	0	0	1	0	0	0	0	0	-0.20089
0	18	1	0	0	0	1	0	0	0	0	0	-0.207606
0	8	1	0	0	0	1	0	0	0	18.33	0	0.223681
0	14	1	0	0	0	1	0	0	0	17.9	0	0.138265
0	11	1	0	0	0	1	0	0	0	17.74	0	0.176743
0	15	1	0	0	0	1	0	0	0	17.65	0	0.119223
0	16	1	0	0	0	1	0	0	0	17.74	0	0.10606
0	12	1	0	0	0	1	0	0	0	18.02	0	0.168287
0	13	1	0	0	0	1	0	0	0	18.15	0	0.156761
0	12	1	0	0	0	1	0	0	0	19.99	0	0.200961
0	18	1	0	0	0	1	0	0	0	20.3	0	0.124912
0	7	1	0	0	0	1	0	0	0	18.71	0	0.240952
0	9	1	0	0	0	1	0	0	0	21.9	0	0.263881
0	11	1	0	0	0	1	0	0	0	21.9	0	0.241869
0	16	1	0	0	0	1	0	0	0	21.9	0	0.181017
0	17	1	0	0	0	1	0	0	0	16.99	0	0.076656
0	7	1	0	0	0	1	0	0	0	21.9	0	0.284409
0	13	1	0	0	0	1	0	0	0	15.9	0	0.115649
0	14	1	0	0	0	1	0	0	0	15.9	0	0.100752
0	18	1	0	0	0	1	0	0	0	15.9	0	0.0406224
0	16	1	0	0	0	1	0	0	0	16.74	0	0.0869124
0	18	1	0	0	0	0	1	0	0	16.96	0	-0.906142
0	9	1	0	0	0	1	0	0	0	14.9	0	0.154512
0	14	1	0	0	0	1	0	0	0	14.9	0	0.0815447
0	18	1	0	0	0	1	0	0	0	14.9	0	0.0212933
0	8	1	0	0	0	1	0	0	0	20.15	0	0.250373
0	12	1	0	0	0	1	0	0	0	19.99	0	0.200961
0	7	1	0	0	0	1	0	0	0	21.9	0	0.284409
0	14	1	0	0	0	1	0	0	0	21.9	0	0.206609
0	15	1	0	0	0	1	0	0	0	21.9	0	0.194002
0	13	1	0	0	0	1	0	0	0	13.9	0	0.0773898
0	16	1	0	0	0	1	0	0	0	13.9	0	0.0320495
0	13	1	0	0	0	1	0	0	0	0	0	-0.166209
0	14	1	0	0	0	1	0	0	0	0	0	-0.176028
0	8	1	0	0	0	1	0	0	0	13.9	0	0.150666
0	17	1	0	0	0	1	0	0	0	0	0	-0.20089
0	9	1	0	0	0	0	1	0	0	5.9	0	-0.875124
0	8	-1.11022e-16	1	0	0	1	0	0	0	5.9	0	-0.0779147
0	15	-1.11022e-16	1	0	0	1	0	0	0	15.9	0	0.00619773
0	8	1	0	0	0	1	0	0	0	21.9	0	0.274218
0	16	1	0	0	0	1	0	0	0	21.9	0	0.181017
0	18	1	0	0	0	1	0	0	0	21.9	0	0.154061
0	8	1	0	0	0	1	0	0	0	21.9	0	0.274218
0	9	1	0	0	0	1	0	0	0	21.9	0	0.263881
0	13	1	0	0	0	1	0	0	0	21.9	0	0.218655
0	18	1	0	0	0	1	0	0	0	21.9	0	0.154061
0	16	1	0	0	0	1	0	0	0	15.74	0	0.0675963
0	17	1	0	0	0	1	0	0	0	15.99	0	0.057298
0	7	1	0	0	0	1	0	0	0	21.9	0	0.284409
0	9	1	0	0	0	1	0	0	0	21.9	0	0.263881
0	14	1	0	0	0	1	0	0	0	21.9	0	0.206609
0	14	1	0	0	0	1	0	0	0	18.99	0	0.157881
0	16	-1.11022e-16	0	0	1	1	0	0	0	18.99	1	-0.2271
0	17	1	0	0	0	1	0	0	0	15.99	0	0.057298
0	9	1	0	0	0	1	0	0	0	21.9	0	0.263881
0	10	1	0	0	0	1	0	0	0	21.9	0	0.253046
0	13	1	0	0	0	1	0	0	0	21.9	0	0.218655
0	14	1	0	0	0	1	0	0	0	21.9	0	0.206609
0	12	1	0	0	0	1	0	0	0	21.9	0	0.230534
0	15	1	0	0	0	1	0	0	0	21.9	0	0.194002
0	15	1	0	0	0	1	0	0	0	12.99	0	0.0296024
0	16	1	0	0	0	1	0	0	0	12.99	0	0.0144658
0	8	1	0	0	0	1	0	0	0	21.9	0	0.274218
0	9	1	0	0	0	1	0	0	0	21.9	0	0.263881
0	10	1	0	0	0	1	0	0	0	21.9	0	0.253046
0	16	1	0	0	0	1	0	0	0	21.9	0	0.181017
0	10	1	0	0	0	1	0	0	0	15.9	0	0.158329
0	14	1	0	0	0	1	0	0	0	16.99	0	0.121361
0	15	1	0	0	0	1	0	0	0	16.99	0	0.106541
0	16	1	0	0	0	1	0	0	0	16.99	0	0.0917808
0	7	1	0	0	0	0	0	0	1	21.9	0	-0.087561
0	12	1	0	0	0	0	0	0	1	21.9	0	-0.0491441
0	14	-1.11022e-16	0	1	0	0	0	0	1	21.9	0	0.0969025
0	17	-1.11022e-16	0	1	0	0	0	1	0	21.9	0	-0.1946
0	8	1	0	0	0	1	0	0	0	8.9	0	0.0560716
0	10	1	0	0	0	1	0	0	0	8.9	0	0.0259344
0	17	1	0	0	0	1	0	0	0	21.9	0	0.167849
0	12	1	0	0	0	0	1	0	0	14.9	0	-0.926318
0	18	1	0	0	0	1	0	0	0	15.15	0	0.0259344
0	8	1	0	0	0	1	0	0	0	21.9	0	0.274218
0	10	1	0	0	0	1	0	0	0	21.9	0	0.253046
0	11	1	0	0	0	1	0	0	0	5.9	0	-0.0456581
0	12	1	0	0	0	1	0	0	0	5.9	0	-0.0600229
0	18	1	0	0	0	1	0	0	0	15.9	0	0.0406224
0	16	1	0	0	0	1	0	0	0	13.99	0	0.0337631
0	15	1	0	0	0	1	0	0	0	19.99	0	0.161672
0	17	1	0	0	0	1	0	0	0	20.33	0	0.139888
0	10	1	0	0	0	1	0	0	0	14.9	0	0.140582
0	14	1	0	0	0	1	0	0	0	14.9	0	0.0815447
0	16	1	0	0	0	1	0	0	0	14.9	0	0.0514112
0	10	1	0	0	0	1	0	0	0	20.21	0	0.228643
0	16	1	0	0	0	1	0	0	0	20.43	0	0.155638
0	7	1	0	0	0	1	0	0	0	18.71	0	0.240952
0	8	1	0	0	0	1	0	0	0	18.8	0	0.230911
0	14	1	0	0	0	1	0	0	0	5.9	0	-0.0876531
0	10	1	0	0	0	1	0	0	0	19.99	0	0.225215
0	12	-1.11022e-16	1	0	0	1	0	0	0	19.99	0	0.129625
0	13	-1.11022e-16	1	0	0	1	0	0	0	20.02	0	0.115649
0	18	1	0	0	0	1	0	0	0	0	0	-0.207606
0	10	1	0	0	0	0	1	0	0	20.21	0	-0.979072
0	12	1	0	0	0	0	1	0	0	20.18	0	-0.966915
0	16	1	0	0	0	1	0	0	0	20.43	0	0.155638
0	7	-1.11022e-16	0	1	0	0	0	0	0	12.99	0	0.040767
0	9	-1.11022e-16	0	1	0	1	0	0	0	12.99	0	-0.157617
0	7	1	0	0	0	1	0	0	0	18.71	0	0.240952
0	11	1	0	0	0	1	0	0	0	18.74	0	0.193382
0	12	1	0	0	0	1	0	0	0	18.62	0	0.178458
0	13	1	0	0	0	1	0	0	0	18.68	0	0.166093
0	14	1	0	0	0	1	0	0	0	18.68	0	0.152253
0	17	1	0	0	0	1	0	0	0	18.99	0	0.114933
0	8	1	0	0	0	1	0	0	0	15.9	0	0.185248
0	14	1	0	0	0	1	0	0	0	15.9	0	0.100752
0	15	1	0	0	0	1	0	0	0	15.9	0	0.0856935
0	10	1	0	0	0	1	0	0	0	18.74	0	0.206007
0	13	1	0	0	0	1	0	0	0	18.68	0	0.166093
0	9	1	0	0	0	1	0	0	0	18.62	0	0.216313
0	9	-1.11022e-16	0	1	0	0	0	0	0	19.05	0	0.00700353
0	16	-1.11022e-16	0	1	0	0	0	0	1	19.3	0	0.156912
0	16	1	0	0	0	0	0	0	1	20.15	0	-0.0102377
0	17	1	0	0	0	0	0	0	1	20.24	0	-0.00531015
0	18	1	0	0	0	0	0	0	1	20.21	0	0.000313708
0	9	1	0	0	0	1	0	0	0	18.62	0	0.216313
0	12	1	0	0	0	1	0	0	0	15.9	0	0.130094
0	15	1	0	0	0	1	0	0	0	15.9	0	0.0856935
0	11	1	0	0	0	1	0	0	0	18.74	0	0.193382
0	14	1	0	0	0	1	0	0	0	16.68	0	0.115649
0	16	1	0	0	0	1	0	0	0	16.74	0	0.0869124
0	18	1	0	0	0	1	0	0	0	16.96	0	0.0609769
0	10	1	0	0	0	1	0	0	0	16.5	0	0.168943
0	11	1	0	0	0	1	0	0	0	16.5	0	0.155188
0	15	1	0	0	0	1	0	0	0	16.5	0	0.0973634
0	11	1	0	0	0	1	0	0	0	16.74	0	0.159446
0	12	1	0	0	0	1	0	0	0	16.62	0	0.14335
0	15	1	0	0	0	1	0	0	0	16.65	0	0.100268
0	16	1	0	0	0	1	0	0	0	16.74	0	0.0869124
0	7	1	0	0	0	1	0	0	0	18.71	0	0.240952
0	14	-1.11022e-16	1	0	0	1	0	0	0	20.05	0	0.101235
0	16	-1.11022e-16	1	0	0	1	0	0	0	20.24	0	0.0749434
0	7	1	0	0	0	1	0	0	0	6.9	0	0.032539
0	12	1	0	0	0	1	0	0	0	6.9	0	-0.0416758
0	13	-1.11022e-16	1	0	0	1	0	0	0	6.9	0	-0.126386
0	16	-1.11022e-16	1	0	0	1	0	0	0	6.9	0	-0.16053
0	7	1	0	0	0	1	0	0	0	16.15	0	0.201975
0	17	1	0	0	0	1	0	0	0	16.4	0	0.0653904
0	8	1	0	0	0	1	0	0	0	16.5	0	0.195032
0	14	1	0	0	0	1	0	0	0	19.99	0	0.175237
0	18	1	0	0	0	1	0	0	0	9.9	0	-0.0723068
0	13	1	0	0	0	0	0	0	0	18.68	0	-0.095089
0	13	-1.11022e-16	1	0	0	1	0	0	0	20.12	0	0.117557
0	15	-1.11022e-16	1	0	0	0	0	0	1	19.99	0	0.0141271
0	18	-1.11022e-16	1	0	0	1	0	0	0	20.3	0	0.0460158
0	8	1	0	0	0	1	0	0	0	18.8	0	0.230911
0	11	1	0	0	0	1	0	0	0	16.74	0	0.159446
0	14	1	0	0	0	1	0	0	0	16.68	0	0.115649
0	17	-1.11022e-16	1	0	0	1	0	0	0	9.9	0	-0.128164
0	8	1	0	0	0	1	0	0	0	15.9	0	0.185248
0	10	1	0	0	0	1	0	0	0	15.9	0	0.158329
0	18	1	0	0	0	1	0	0	0	15.9	0	0.0406224
0	8	1	0	0	0	0	1	0	0	21.9	0	-1.00405
0	10	-1.11022e-16	1	0	0	0	1	0	0	21.9	0	-0.960494
0	16	1	0	0	0	1	0	0	0	0	0	-0.193311
0	9	1	0	0	0	1	0	0	0	21.9	0	0.263881
0	10	1	0	0	0	1	0	0	0	21.9	0	0.253046
0	12	1	0	0	0	1	0	0	0	21.9	0	0.230534
0	14	1	0	0	0	1	0	0	0	21.9	0	0.206609
0	15	1	0	0	0	1	0	0	0	21.9	0	0.194002
0	8	1	0	0	0	1	0	0	0	21.9	0	0.274218
0	14	1	0	0	0	1	0	0	0	21.9	0	0.206609
0	10	1	0	0	0	1	0	0	0	16.65	0	0.171559
0	11	1	0	0	0	1	0	0	0	16.65	0	0.157881
0	13	1	0	0	0	1	0	0	0	16.74	0	0.131267
0	15	1	0	0	0	1	0	0	0	16.62	0	0.0995425
0	13	1	0	0	0	1	0	0	0	13.9	0	0.0773898
0	15	1	0	0	0	1	0	0	0	13.9	0	0.0472419
0	16	1	0	0	0	1	0	0	0	13.9	0	0.0320495
0	7	1	0	0	0	1	0	0	0	15.9	0	0.197904
0	8	1	0	0	0	1	0	0	0	15.9	0	0.185248
0	8	1	0	0	0	1	0	0	0	17.8	0	0.215726
0	9	1	0	0	0	1	0	0	0	19.8	0	0.234101
0	11	1	0	0	0	0	0	0	0	19.8	0	-0.123334
0	15	-1.11022e-16	1	0	0	1	0	0	0	21.99	0	0.123257
0	12	1	0	0	0	1	0	0	0	11.99	0	0.055581
0	16	1	0	0	0	1	0	0	0	11.99	0	-0.00470089
0	7	1	0	0	0	1	0	0	0	21.9	0	0.284409
0	13	1	0	0	0	0	0	0	0	21.9	0	-0.128864
0	16	1	0	0	0	0	0	0	0	21.9	0	-0.10427
0	10	1	0	0	0	1	0	0	0	21.9	0	0.253046
0	11	1	0	0	0	1	0	0	0	21.9	0	0.241869
0	12	1	0	0	0	1	0	0	0	21.9	0	0.230534
0	17	1	0	0	0	1	0	0	0	21.9	0	0.167849
0	8	1	0	0	0	1	0	0	0	21.9	0	0.274218
0	13	1	0	0	0	1	0	0	0	21.9	0	0.218655
0	14	1	0	0	0	0	0	0	0	21.9	0	-0.120814
0	15	1	0	0	0	1	0	0	0	21.9	0	0.194002
0	18	1	0	0	0	1	0	0	0	21.9	0	0.154061
0	9	1	0	0	0	1	0	0	0	16.15	0	0.176314
0	8	1	0	0	0	1	0	0	0	21.9	0	0.274218
0	18	1	0	0	0	1	0	0	0	21.9	0	0.154061
0	10	1	0	0	0	1	0	0	0	14.9	0	0.140582
0	11	1	0	0	0	1	0	0	0	14.9	0	0.126093
0	10	1	0	0	0	1	0	0	0	21.9	0	0.253046
0	14	1	0	0	0	1	0	0	0	21.9	0	0.206609
0	10	1	0	0	0	1	0	0	0	21.9	0	0.253046
0	15	1	0	0	0	1	0	0	0	21.9	0	0.194002
0	7	1	0	0	0	1	0	0	0	21.9	0	0.284409
0	17	-1.11022e-16	0	1	0	1	0	0	0	21.9	0	-0.117949
0	13	1	0	0	0	1	0	0	0	21.9	0	0.218655
0	18	1	0	0	0	1	0	0	0	21.9	0	0.154061
0	8	1	0	0	0	1	0	0	0	21.9	0	0.274218
0	11	1	0	0	0	1	0	0	0	21.9	0	0.241869
0	9	1	0	0	0	1	0	0	0	17.99	0	0.206408
0	11	1	0	0	0	1	0	0	0	12.99	0	0.0898349
0	10	1	0	0	0	1	0	0	0	21.9	0	0.253046
0	11	1	0	0	0	1	0	0	0	21.9	0	0.241869
0	15	1	0	0	0	1	0	0	0	21.9	0	0.194002
0	9	1	0	0	0	1	0	0	0	15.62	0	0.167191
0	10	1	0	0	0	1	0	0	0	15.74	0	0.155638
0	13	1	0	0	0	1	0	0	0	15.68	0	0.111344
0	14	1	0	0	0	1	0	0	0	15.68	0	0.0966363
0	7	-1.11022e-16	1	0	0	0	0	1	0	21.9	0	-0.237128
0	10	-1.11022e-16	1	0	0	0	0	1	0	21.9	0	-0.240672
0	14	-1.11022e-16	1	0	0	0	0	0	1	21.9	0	-0.00451301
0	17	-1.11022e-16	1	0	0	0	0	1	0	21.9	0	-0.238747
0	18	-1.11022e-16	0	0	0	0	0	0	1	22.24	0	0.0487133
0	11	1	0	0	0	1	0	0	0	16.74	0	0.159446
0	12	1	0	0	0	1	0	0	0	16.62	0	0.14335
0	14	1	0	0	0	1	0	0	0	16.68	0	0.115649
0	11	1	0	0	0	1	0	0	0	21.9	0	0.241869
0	13	1	0	0	0	1	0	0	0	21.9	0	0.218655
0	17	1	0	0	0	1	0	0	0	21.9	0	0.167849
0	9	1	0	0	0	1	0	0	0	21.9	0	0.263881
0	9	1	0	0	0	1	0	0	0	21.9	0	0.263881
0	12	1	0	0	0	1	0	0	0	21.9	0	0.230534
0	14	1	0	0	0	1	0	0	0	21.9	0	0.206609
0	16	1	0	0	0	1	0	0	0	21.9	0	0.181017
0	17	1	0	0	0	1	0	0	0	21.9	0	0.167849
0	18	1	0	0	0	1	0	0	0	21.9	0	0.154061
0	7	1	0	0	0	1	0	0	0	16.71	0	0.210796
0	12	1	0	0	0	1	0	0	0	16.62	0	0.14335
0	14	1	0	0	0	1	0	0	0	16.68	0	0.115649
0	10	1	0	0	0	0	0	1	0	21.9	0	-0.231783
0	14	1	0	0	0	0	0	1	0	21.99	0	-0.239453
0	15	1	0	0	0	0	0	1	0	21.99	0	-0.240393
0	17	1	0	0	0	0	0	1	0	22.24	0	-0.241271
0	7	1	0	0	0	1	0	0	0	21.9	0	0.284409
0	10	1	0	0	0	1	0	0	0	21.9	0	0.253046
0	12	1	0	0	0	1	0	0	0	21.99	0	0.231852
0	18	1	0	0	0	1	0	0	0	22.24	0	0.160115
0	8	1	0	0	0	1	0	0	0	13.9	0	0.150666
0	14	-1.11022e-16	1	0	0	1	0	0	0	13.9	0	-0.0169776
0	15	-1.11022e-16	1	0	0	1	0	0	0	13.9	0	-0.0317659
0	8	1	0	0	0	1	0	0	0	16.8	0	0.199944
0	9	1	0	0	0	1	0	0	0	16.62	0	0.184194
0	12	1	0	0	0	1	0	0	0	16.62	0	0.14335
0	18	1	0	0	0	1	0	0	0	16.96	0	0.0609769
0	10	1	0	0	0	1	0	0	0	19.99	0	0.225215
0	13	1	0	0	0	1	0	0	0	19.99	0	0.188186
0	8	1	0	0	0	1	0	0	0	14.8	0	0.166532
0	10	1	0	0	0	1	0	0	0	14.74	0	0.137569
0	18	1	0	0	0	1	0	0	0	14.96	0	0.0222698
0	17	1	0	0	0	1	0	0	0	21.9	0	0.167849
0	18	1	0	0	0	1	0	0	0	21.9	0	0.154061
0	8	1	0	0	0	1	0	0	0	21.9	0	0.274218
0	9	1	0	0	0	1	0	0	0	21.9	0	0.263881
0	11	1	0	0	0	1	0	0	0	21.9	0	0.241869
0	12	1	0	0	0	1	0	0	0	21.9	0	0.230534
0	13	1	0	0	0	1	0	0	0	21.9	0	0.218655
0	16	1	0	0	0	1	0	0	0	21.9	0	0.181017
0	13	1	0	0	0	1	0	0	0	21.9	0	0.218655
0	16	1	0	0	0	1	0	0	0	21.9	0	0.181017
0	8	1	0	0	0	1	0	0	0	20.77	0	0.259029
0	9	1	0	0	0	1	0	0	0	20.62	0	0.246055
0	13	-1.11022e-16	1	0	0	1	0	0	0	20.74	0	0.12892
0	16	-1.11022e-16	1	0	0	1	0	0	0	20.87	0	0.0871561
0	13	1	0	0	0	1	0	0	0	21.9	0	0.218655
0	14	1	0	0	0	1	0	0	0	21.9	0	0.206609
0	15	1	0	0	0	1	0	0	0	21.9	0	0.194002
0	10	1	0	0	0	1	0	0	0	20.21	0	0.228643
0	13	1	0	0	0	1	0	0	0	20.3	0	0.193382
0	17	1	0	0	0	1	0	0	0	20.52	0	0.14335
0	10	1	0	0	0	1	0	0	0	16.65	0	0.171559
0	11	1	0	0	0	1	0	0	0	16.65	0	0.157881
0	7	1	0	0	0	1	0	0	0	21.9	0	0.284409
0	11	1	0	0	0	1	0	0	0	21.9	0	0.241869
0	7	1	0	0	0	1	0	0	0	13.9	0	0.16433
0	16	1	0	0	0	1	0	0	0	13.9	0	0.0320495
0	7	1	0	0	0	1	0	0	0	14.71	0	0.178244
0	18	1	0	0	0	1	0	0	0	14.96	0	0.0222698
0	16	1	0	0	0	1	0	0	0	20.15	0	0.150666
0	17	1	0	0	0	1	0	0	0	20.24	0	0.138265
0	10	-1.11022e-16	0	0	0	1	0	0	0	21.9	0	0.466276
0	18	1	0	0	0	1	0	0	0	0	0	-0.207606
0	10	1	0	0	0	1	0	0	0	13.9	0	0.122072
0	16	1	0	0	0	1	0	0	0	13.9	0	0.0320495
0	17	1	0	0	0	1	0	0	0	13.9	0	0.0169024
0	7	1	0	0	0	1	0	0	0	21.9	0	0.284409
0	9	1	0	0	0	1	0	0	0	21.9	0	0.263881
0	17	1	0	0	0	1	0	0	0	21.9	0	0.167849
0	16	1	0	0	0	1	0	0	0	21.9	0	0.181017
0	17	1	0	0	0	1	0	0	0	21.9	0	0.167849
0	10	1	0	0	0	1	0	0	0	21.9	0	0.253046
0	12	1	0	0	0	0	0	0	0	21.99	0	-0.13777
0	16	-1.11022e-16	0	0	1	1	0	0	0	21.99	1	-0.235551
0	7	1	0	0	0	1	0	0	0	6.9	0	0.032539
0	12	1	0	0	0	1	0	0	0	6.9	0	-0.0416758
0	10	1	0	0	0	1	0	0	0	21.9	0	0.253046
0	17	1	0	0	0	1	0	0	0	21.9	0	0.167849
0	18	-1.11022e-16	0	0	0	1	0	0	0	21.9	0	0.477876
0	14	1	0	0	0	1	0	0	0	21.9	0	0.206609
0	15	1	0	0	0	1	0	0	0	21.9	0	0.194002
0	8	1	0	0	0	1	0	0	0	21.9	0	0.274218
0	11	1	0	0	0	1	0	0	0	21.9	0	0.241869
0	7	1	0	0	0	1	0	0	0	13.9	0	0.16433
0	16	1	0	0	0	1	0	0	0	13.9	0	0.0320495
0	17	1	0	0	0	1	0	0	0	15.9	0	0.055581
0	16	1	0	0	0	1	0	0	0	20.08	0	0.149529
0	10	1	0	0	0	1	0	0	0	21.9	0	0.253046
0	14	1	0	0	0	1	0	0	0	21.9	0	0.206609
0	9	-1.11022e-16	0	0	0	1	0	0	0	15.15	0	0.477409
0	13	-1.11022e-16	0	0	0	1	0	0	0	15.15	0	0.482305
0	17	1	0	0	0	1	0	0	0	21.9	0	0.167849
0	18	1	0	0	0	1	0	0	0	21.9	0	0.154061
0	8	1	0	0	0	1	0	0	0	16.77	0	0.199333
0	11	1	0	0	0	1	0	0	0	16.65	0	0.157881
0	13	1	0	0	0	1	0	0	0	16.74	0	0.131267
0	14	1	0	0	0	1	0	0	0	16.68	0	0.115649
0	16	1	0	0	0	1	0	0	0	16.87	0	0.0893481
0	9	1	0	0	0	1	0	0	0	20.18	0	0.239666
0	7	1	0	0	0	1	0	0	0	16.71	0	0.210796
0	9	1	0	0	0	1	0	0	0	16.62	0	0.184194
0	14	1	0	0	0	1	0	0	0	16.68	0	0.115649
0	8	1	0	0	0	1	0	0	0	5.9	0	-0.00180009
0	15	1	0	0	0	1	0	0	0	13.99	0	0.0489586
0	10	1	0	0	0	1	0	0	0	19.05	0	0.210796
0	7	1	0	0	0	1	0	0	0	16.71	0	0.210796
0	11	1	0	0	0	1	0	0	0	16.65	0	0.157881
0	7	1	0	0	0	1	0	0	0	16.15	0	0.201975
0	9	1	0	0	0	1	0	0	0	16.15	0	0.176314
0	10	1	0	0	0	1	0	0	0	16.15	0	0.162781
0	8	1	0	0	0	1	0	0	0	19.46	0	0.240585
0	9	1	0	0	0	1	0	0	0	19.3	0	0.226552
0	14	1	0	0	0	1	0	0	0	20.99	0	0.191934
0	15	1	0	0	0	0	0	0	0	20.99	0	-0.102936
0	7	1	0	0	0	0	0	1	0	19.12	0	-0.233356
0	10	1	0	0	0	1	0	0	0	19.05	0	0.210796
0	9	1	0	0	0	1	0	0	0	18.02	0	0.206809
0	13	1	0	0	0	1	0	0	0	18.15	0	0.156761
0	15	1	0	0	0	1	0	0	0	18.02	0	0.126093
0	17	1	0	0	0	1	0	0	0	20.33	0	0.139888
0	9	1	0	0	0	1	0	0	0	13.99	0	0.138033
0	7	1	0	0	0	1	0	0	0	16.5	0	0.20761
0	14	1	0	0	0	1	0	0	0	16.5	0	0.112063
0	18	1	0	0	0	1	0	0	0	16.5	0	0.0521471
0	8	1	0	0	0	1	0	0	0	19.15	0	0.235965
0	11	1	0	0	0	1	0	0	0	19.02	0	0.197904
0	17	1	0	0	0	1	0	0	0	19.33	0	0.121361
0	11	1	0	0	0	1	0	0	0	22.05	0	0.244059
0	12	1	0	0	0	0	0	1	0	22.02	0	-0.236302
0	14	1	0	0	0	1	0	0	0	22.08	0	0.209405
0	7	1	0	0	0	1	0	0	0	18.71	0	0.240952
0	8	1	0	0	0	1	0	0	0	18.8	0	0.230911
0	13	1	0	0	0	1	0	0	0	18.68	0	0.166093
